"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"944903824753356801","","","2017-12-24 12:13:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SingaporeSail: 31 Sailing Tips For Beginners - The Adventure Junkies https://t.co/YZiumURVHR #Sailing #SailingTips","944721536161845248","906430548641439744","2017-12-24 00:09:00 +0000","https://buff.ly/2Ae8VYV,https://buff.ly/2Ae8VYV"
"944790905457926145","","","2017-12-24 04:44:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The coolest job in the world – how to be a world-class sailing photographer -  https://t.co/6mg2c7EVoF via @volvooceanrace #sailing","","","","http://www.volvooceanrace.com/en/video/10630_The-coolest-job-in-the-world-how-to-be-a-world-class-sailing-photographer.html"
"944721536161845248","","","2017-12-24 00:09:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","31 Sailing Tips For Beginners - The Adventure Junkies https://t.co/YZiumURVHR #Sailing #SailingTips","","","","https://buff.ly/2Ae8VYV"
"944597972330975233","","","2017-12-23 15:58:01 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Here’s the Strategy Elite Athletes Follow to Perform at the Highest Level https://t.co/Zv1GbBveO1 @Thrive #Olympics #RoadtoTokyo2020 #Mindset","","","","https://buff.ly/2zGtgXh"
"944372448673251328","","","2017-12-23 01:01:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @worldsailing: 🚨 | You could win a £250 @Zhik voucher and help shape the future of our sport❗️

All you have to do is complete our onlin…","943117968325591040","39973326","2017-12-19 13:57:00 +0000","http://bit.ly/twwebsurvey,https://twitter.com/worldsailing/status/943117968325591040/photo/1"
"944359145054097408","","","2017-12-23 00:09:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Ep. 274 – Bill Cartwright: How to Gain the Confidence of an NBA All-Star https://t.co/jXdbcBcZg9 via @jamesaltucher","","","","https://buff.ly/2Bcqzcn"
"944356426306109440","","","2017-12-22 23:58:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Real nice initiative! https://t.co/TYKnyXiWbU","","","","https://onthewight.com/record-number-of-young-people-taken-sailing-by-ellen-macarthur-cancer-trust-in-2017/"
"944235583274143744","","","2017-12-22 15:58:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Sailing Fun for Kids https://t.co/190ENPCGpP #Sailing #KidsSailing","","","","https://buff.ly/2A9VsBh"
"944215875556540416","944120764860653568","4032397516","2017-12-22 14:39:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RacingCM Nice!","","","",""
"943996762410422272","","","2017-12-22 00:09:01 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Developing Healthy Habits in Young Athletes is a WIN! https://t.co/G397dIe9U0 #Olympics #Tokyo2020 #Health","","","","https://buff.ly/2zHm4u4"
"943873217764249600","","","2017-12-21 15:58:06 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","How to Sail With Kids – Best Tips https://t.co/mSdmOtKSWw #Sailing #KidsSailing","","","","https://buff.ly/2AaeF64"
"943634377908604929","","","2017-12-21 00:09:02 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","How to Train Like a Sailor https://t.co/47qj7weIcq #Sailing #Fitness #Training","","","","https://buff.ly/2AbCpXo"
"943510846893953024","","","2017-12-20 15:58:10 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Sailing Season Is Here: Tips on Training Routines and Eating Right https://t.co/4tLsDYIXsW #Sailing #Fitness #Health","","","","https://buff.ly/2n8jxmQ"
"943148418716889088","","","2017-12-19 15:58:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Sample Fitness Training Programs for Sailors https://t.co/CIkcUxguso #Fitness #Sailing","","","","https://buff.ly/2iUubc6"
"942936235642724352","","","2017-12-19 01:54:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#TuesdayThoughts “Life isn’t about waiting for the storm to pass. It’s about learning to dance in the rain.” 

Turn up your 🔈🔉🔊and watch the #photomotion #plotagraph by @hans_pecheur 📷:@Rougeroyal #SailforSG #sailingphilosophy

https://t.co/E8X3LPX9yH https://t.co/XOoSNys9KN","","","","https://www.instagram.com/p/Bc1ySc1FWkZ,https://twitter.com/SingaporeSail/status/942936235642724352/video/1"
"942909623601942530","","","2017-12-19 00:09:07 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Olympic sailors more than earn the label 'athletes' https://t.co/yti7vHA6R1 #Olympics #Tokyo2020 #Sailing","","","","https://buff.ly/2BfKVBE"
"942786158567845889","","","2017-12-18 15:58:30 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Performance Nutrition for Sailors https://t.co/9HJgqDmRFW #Sailing #Fitness #Health","","","","https://buff.ly/2iTp6AK"
"942668004621369344","","","2017-12-18 08:09:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @volvooceanrace: ✔️ A born adventurer 🌎
✔️ Four-time @VolvoOceanRace veteran ✌️✌️
✔️ Skippered the Race's first ever USA flagged boat 🇺🇸…","942465439652749312","15597739","2017-12-17 18:44:05 +0000","https://twitter.com/volvooceanrace/status/942465439652749312/video/1"
"942547210532683776","","","2017-12-18 00:09:01 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Getting your kids into sailing? Make it fun! https://t.co/W6vPnfBtkW #Sailing #KidsSailing","","","","https://buff.ly/2BrCF2e"
"942547177141764096","","","2017-12-18 00:08:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EmergePerfm: Here’s the Strategy Elite Athletes Follow to Perform at the Highest Level https://t.co/WLtn6OeNZw @Thrive #Olympics #Roadt…","942318589377503232","35129691","2017-12-17 09:00:33 +0000","https://buff.ly/2zFB8bp,https://buff.ly/2zFB8bp"
"942423643694485506","","","2017-12-17 15:58:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Five Reasons Your Kids Should Sail https://t.co/vybLXJ9iMU #Sailing #KidsSailing","","","","https://buff.ly/2n6Vh4f"
"942184825578033153","","","2017-12-17 00:09:02 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","5 reasons why your child should learn to sail https://t.co/NQDt6Ucw8G #Sailing #KidsSailing","","","","https://buff.ly/2iUlej5"
"942061258588684288","","","2017-12-16 15:58:01 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","5 mindsets that set winners apart via @SmartBrief https://t.co/7cQzpnnfdw #Winners #Mindset","","","","https://buff.ly/2A9HOOK"
"941822431655686145","","","2017-12-16 00:09:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","10 Olympic Athletes' Daily Habits You Should Steal (That Don't Involve the Gym) https://t.co/xyQxGbrlNy #Olympics #Tokyo2020","","","","https://buff.ly/2A7L8cV"
"941805371529748480","","","2017-12-15 23:01:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sailing Team Germany Sets Sail for the Digital Future https://t.co/I2CdqJH75C","","","","https://news.sap.com/sap-sailing-team-germany-sets-sail-digital-future/#.WjRUNZZKjtE.twitter"
"941698871733911552","","","2017-12-15 15:58:01 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","5 Reasons Why All Kids Should Sail #Sailing #KidsSailing https://t.co/FPG19SPC68 https://t.co/kXDBNCfwEq","","","","https://buff.ly/2BfLGL0,https://twitter.com/SingaporeSail/status/941698871733911552/photo/1"
"941570171855978496","","","2017-12-15 07:26:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: 📺 | The #ChopstickChallenge returns at the Youth Worlds in #Sanya! 😃🇨🇳

Turns out our sailors are just as competitive onsh…","941294168604680194","40852388","2017-12-14 13:09:52 +0000","https://twitter.com/youthworlds/status/941294168604680194/video/1"
"941569713124950018","941539337023266817","40852388","2017-12-15 07:24:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@youthworlds Yaaaaaaass! 🙌","","","",""
"941460081371238402","","","2017-12-15 00:09:09 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","4 reasons every athlete should meditate https://t.co/Rml0RkNBHR #Fitness #Health #Meditiation","","","","https://buff.ly/2n7L1su"
"941453043718963200","941335254844964864","169933765","2017-12-14 23:41:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nationsurf Us too!","","","",""
"941448888942080001","","","2017-12-14 23:24:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: 📺 | Highlights from a memorable 4️⃣th day in China 🇨🇳

Just 1️⃣ defining race remains for each fleet on Friday 👀

#youthwo…","941310191831719937","40852388","2017-12-14 14:13:33 +0000","http://bit.ly/yswcday4"
"941336485495746560","","","2017-12-14 15:58:01 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","20 foods an athlete would never eat https://t.co/QIEzYOLOnb #Olympics #Tokyo2020 #fitness #health","","","","https://buff.ly/2AaY1Tw"
"941167426539986945","","","2017-12-14 04:46:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: The schedule for today! 😎

▶️ Boy's RS:X - 12:10
▶️ Girl's RS:X - 12:00
▶️ Boy's Radial - 13:40
▶️ Girl's Radial - 13:30…","941114975988301824","40852388","2017-12-14 01:17:50 +0000","https://twitter.com/youthworlds/status/941114975988301824/photo/1"
"941097657329700865","","","2017-12-14 00:09:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Video: Watch Olympic Sailor Anna Tunnicliffe Take to the Waves https://t.co/VL03T1QVFr #Olympics #Tokyo2020","","","","https://buff.ly/2zGIkEc"
"941089253076844544","","","2017-12-13 23:35:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Day 4️⃣: Good morning sailors in Sanya! Shoutout to our very own Junrui Lu (Laser Radial Boys) and all the best to the squad 🇸🇬⛵️ #SailforSG 

#youthworlds #yswcsanya https://t.co/YVA21fuOqG","","","","https://twitter.com/SingaporeSail/status/941089253076844544/photo/1"
"941089128564715522","","","2017-12-13 23:35:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our RS:X Men Reynold Chan making a splash in Sanya! Yesterday was cloudy (but no meatballs), let’s hope for good weather and good winds today! Go squad go! 🙌🇸🇬⛵️ #SailforSG 

#youthworlds #yswcsanya https://t.co/uzUeHKcgSx","","","","https://twitter.com/SingaporeSail/status/941089128564715522/photo/1"
"940996629422678016","","","2017-12-13 17:27:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: 📺 | Highlights from Day 3️⃣ in Sanya 🇨🇳

The competition is hotting up! 🔥

#youthworlds #yswcsanya https://t.co/Ai752xvWPe","940952894794113024","40852388","2017-12-13 14:33:46 +0000","http://bit.ly/2j2g5VH,http://bit.ly/2j2g5VH"
"940996611726962688","","","2017-12-13 17:27:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yikes! https://t.co/11LxpXLikE","","","","https://twitter.com/youthworlds/status/940937706623791105"
"940996398023032833","","","2017-12-13 17:26:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: 📺 | Our sailors have been busting their (loosely) sailing related dance moves this week in #Sanya 🕺💃😆

Comment below with…","940925030229090304","40852388","2017-12-13 12:43:03 +0000","https://twitter.com/youthworlds/status/940925030229090304/video/1"
"940996349142511616","940925030229090304","40852388","2017-12-13 17:26:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@youthworlds Under the sail! 🙆‍♀️🙆‍♂️ penalty turn 🙅‍♀️🙅‍♂️ #youthworlds #yswcsanya 🕺🏾💃🕺🏾💃","","","",""
"940974100964573184","","","2017-12-13 15:58:02 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Looking for a Green sport with life time benefits? Try sailing! https://t.co/665OwKUGUW #Sailing #KidsSailing","","","","https://buff.ly/2n6LmMe"
"940917869281361920","","","2017-12-13 12:14:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jmichaelpoole: Video Highlights Day 2 of 2017 Youth Sailing Worlds, Sanya, China https://t.co/XygwT4oJ6c  @worldsailing #youthworlds #y…","940914346938503168","345756404","2017-12-13 12:00:36 +0000","http://www.johnthecrowd.com/2017/12/2017-youth-sailing-worlds-sanya-china.html,http://www.johnthecrowd.com/2017/12/2017-youth-sailing-worlds-sanya-china.html,https://twitter.com/jmichaelpoole/status/940914346938503168/photo/1"
"940882954708013056","940878081635516416","272465914","2017-12-13 09:55:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@abramowiczd  https://t.co/rrHF66Nrii","","","","https://twitter.com/SingaporeSail/status/940882954708013056/photo/1"
"940877068761485312","","","2017-12-13 09:32:28 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","End of Day 3! Each race is a journey and a learning process. Proud of our youth sailors! 2 more days ーforge ahead! 🇸🇬🇨🇳⛵️#SailforSG #MakingWavesTogether #youthworlds #yswcsanya https://t.co/3flLv7pceb https://t.co/hiTk62QTx7","","","","https://www.instagram.com/p/BcozMiWBDuO/,https://twitter.com/SingaporeSail/status/940877068761485312/photo/1"
"940868647387582465","940857235298758657","237942115","2017-12-13 08:59:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RaulNNorbe Poetry? 😂","","","",""
"940855457496948740","","","2017-12-13 08:06:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If you’ve never seen sailors tie a knot with chopsticks 🥢 checkout @worldsailing’s Insta stories 🤣🤣  #youthworlds #yswcsanya #chopstickchallenge https://t.co/KQLAfBDYzO","","","","https://twitter.com/SingaporeSail/status/940855457496948740/photo/1,https://twitter.com/SingaporeSail/status/940855457496948740/photo/1"
"940843649834913798","","","2017-12-13 07:19:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our Nacra 15 sailors Sophia Meyers and Teck Pin Chia at #youthworlds #SailforSG 🇸🇬⛵️ 

#youthworlds #yswcsanya https://t.co/g7yHv06OSg","","","","https://twitter.com/SingaporeSail/status/940843649834913798/photo/1"
"940773796159488000","","","2017-12-13 02:42:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: Today's schedule looks like this:

▶️ Boy's RS:X - 12:00
▶️ Girl's RS:X - 12:10
▶️ Boy's Radial - 11:00
▶️ Girl's Radial -…","940762801282469888","40852388","2017-12-13 01:58:25 +0000","https://twitter.com/youthworlds/status/940762801282469888/photo/1"
"940739325477703683","","","2017-12-13 00:25:07 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Our 29er men Saurabh Pal and Winston Yeo at #youthworlds #SailforSG ⛵️🇸🇬 #youthworlds #yswcsanya https://t.co/MkJEJlSdO4 https://t.co/ErllKXmWJU","","","","https://www.instagram.com/p/Bcn0jnIhy95/,https://twitter.com/SingaporeSail/status/940739325477703683/photo/1"
"940737125460230144","","","2017-12-13 00:16:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: 📰 | Bermudan sailor inspired by Olympic Games and America's Cup ⛵️🌎

Read the full here 👉 https://t.co/Rqssqx5tbX

#youthw…","940623065066721280","40852388","2017-12-12 16:43:09 +0000","http://www.worldsailingywc.org/news/85763.php,http://www.worldsailingywc.org/news/85763.php,https://twitter.com/youthworlds/status/940623065066721280/photo/1"
"940737113946865664","","","2017-12-13 00:16:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: 📺 | #Olympic stars Peina Chen 🇨🇳 and Sofia Bekatorou 🇬🇷 have been inspiring the next generation of sailors at the 2017 You…","940568813807943680","40852388","2017-12-12 13:07:34 +0000","https://twitter.com/youthworlds/status/940568813807943680/video/1"
"940737102223831040","","","2017-12-13 00:16:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: 📺 | Highlights from race day 2️⃣ here in Sanya 🇨🇳 at the 2017 Youth Worlds 🤙 https://t.co/9kDPej2Xpl

#youthworlds #yswcsa…","940585694300442626","40852388","2017-12-12 14:14:39 +0000","http://bit.ly/2kr1ow3,http://bit.ly/2kr1ow3"
"940735281795420162","","","2017-12-13 00:09:03 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","How to meditate: An athlete's guide to mindful meditation https://t.co/MLrpM4bFSi #Fitness #Health #Meditiation","","","","https://buff.ly/2n8jOpS"
"940611734150221824","","","2017-12-12 15:58:07 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","How to start your kids dinghy sailing https://t.co/HFh0meOhdl #Sailing #KidsSailing","","","","https://buff.ly/2BfLEmm"
"940535794351030273","","","2017-12-12 10:56:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#teamsingapore! 🇸🇬⛵️ https://t.co/sGPyfPg8gG","","","","https://twitter.com/youthworlds/status/940477837605093377"
"940486370010603520","","","2017-12-12 07:39:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: First around the second top mark - SLO followed by NZL, FIN and AUS in the 29er Boys.. #youthworlds #yswcsanya https://t.c…","940484323962101760","40852388","2017-12-12 07:31:50 +0000","https://twitter.com/youthworlds/status/940484323962101760/photo/1,https://twitter.com/youthworlds/status/940484323962101760/photo/1,https://twitter.com/youthworlds/status/940484323962101760/photo/1,https://twitter.com/youthworlds/status/940484323962101760/photo/1"
"940485240333545472","","","2017-12-12 07:35:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet in Sanya Sail the World! Who can spot the SGP flag? 🇸🇬 #SailforSG

📷: @rhnregatta #youthworlds #yswcsanya https://t.co/EKyD1pFVad","","","","https://twitter.com/SingaporeSail/status/940485240333545472/photo/1"
"940477735293534209","","","2017-12-12 07:05:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: Latest results for the RS:X Girls &amp; 420 Girls:

RS:X Girls - Another win for Giorgia Speciale 🇮🇹 in Race 5
420 Girls - Car…","940457268528611328","40852388","2017-12-12 05:44:20 +0000",""
"940477647951339521","","","2017-12-12 07:05:19 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: Laser Radial Boys finishing, NZL took line honors followed by USA and ISR. 

#youthworlds #wsycsanya https://t.co/hlL7Hwlm…","940472694474018817","40852388","2017-12-12 06:45:38 +0000","https://twitter.com/youthworlds/status/940472694474018817/video/1"
"940473742647422983","","","2017-12-12 06:49:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: Nacra 15 Race 6 results:

Helen Horangic &amp; Theodora Horangic 🇨🇦 in first place, Mark Brunsvold &amp; Dylan Heinz 🇺🇸 in second…","940454141452627969","40852388","2017-12-12 05:31:54 +0000","http://bit.ly/ywresults,https://twitter.com/youthworlds/status/940454141452627969/photo/1"
"940473698171027457","","","2017-12-12 06:49:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: 29er Girls Race 5 results are in and the Italians added another win!

1st - Margherita Porro &amp; Sofia Leoni 🇮🇹
2nd -  Maiwe…","940452200718909440","40852388","2017-12-12 05:24:12 +0000","http://bit.ly/ywresults"
"940473671134494722","","","2017-12-12 06:49:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: Results and photos from the RS;X fleets:

RS:X Girls - Race 4: Giorgia Speciale 🇮🇹
RS:X Boys - Race 4: Hao Chen 🇨🇳

#youth…","940448096885940224","40852388","2017-12-12 05:07:53 +0000","https://twitter.com/youthworlds/status/940448096885940224/photo/1,https://twitter.com/youthworlds/status/940448096885940224/photo/1"
"940438366218215424","","","2017-12-12 04:29:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","And we see a glimmer of the SGP team leading the fleet! Good luck🇸🇬 #SailforSG

#youthworlds #yswcsanya https://t.co/7tFfVvilOn","","","","https://twitter.com/youthworlds/status/940437890340982786"
"940434790892822528","","","2017-12-12 04:15:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: The first results of the day are in and they are from the Nacra 15. Germany took the win but the Belgian team still lead…","940428864089665542","40852388","2017-12-12 03:51:28 +0000","https://twitter.com/youthworlds/status/940428864089665542/photo/1"
"940434599523508224","","","2017-12-12 04:14:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: Today's schedule looks like this:
▶️ Boy's RS:X - 12:10
▶️ Girl's RS:X - 12:00
▶️ Boy's Radial - 13:40
▶️ Girl's Radial -…","940414223401676800","40852388","2017-12-12 02:53:17 +0000","https://twitter.com/youthworlds/status/940414223401676800/photo/1"
"940434408925839361","","","2017-12-12 04:13:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","So proud of our salor Junrui Lu from #Singapore in 2nd place for Laser Radial boys at @youthworlds #SailforSG 🇸🇬🥈

#youthworlds #yswcsanya https://t.co/WLYQ6pIuyK","","","","https://twitter.com/youthworlds/status/940164099832397829"
"940354508240011264","","","2017-12-11 22:56:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#2 in Laser Radial Boys at @youthworlds: Junrui Lu 🇸🇬🙌 #SailforSG 

#youthworlds #youthsailing #yswcsanya #OneTeamSG https://t.co/V81K9GU45H","","","","https://twitter.com/SingaporeSail/status/940354508240011264/photo/1"
"940354008983642112","","","2017-12-11 22:54:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our Nacra 15 sailors Sophia Meyers and Teck Pin Chia in 6th place at @youthworlds #SailforSG 🇸🇬⛵️

#youthworlds #yswcsanya https://t.co/07BUtaYrTd","","","","https://twitter.com/SingaporeSail/status/940354008983642112/photo/1"
"940353563355574272","","","2017-12-11 22:52:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our 29er men Saurabh Pal and Winston Yeo at @youthworlds #SailforSG ⛵️🇸🇬

#youthworlds #yswcsanya https://t.co/sONAcT87p8","","","","https://twitter.com/SingaporeSail/status/940353563355574272/photo/1"
"940349405433028608","","3954188381","2017-12-11 22:35:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SeifEmad_ We see you on the front page of @worldsailing Instagram! 🙌⛵️☺️ https://t.co/ltxjp12S3V","","","","https://twitter.com/SingaporeSail/status/940349405433028608/photo/1"
"940249371408510977","","","2017-12-11 15:58:13 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","6 Steps To Becoming A Better Athlete (And Person) https://t.co/zymnpkhmGy #Olympics #Tokyo2020","","","","https://buff.ly/2iUrtTX"
"940116493097771008","","","2017-12-11 07:10:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: Race 1️⃣ results from the Boy's Laser Radial are in ➡️ https://t.co/3uG36YzIlg

#youthworlds #yswcsanya https://t.co/GtEDq…","940086791373176832","40852388","2017-12-11 05:12:11 +0000","http://bit.ly/ywresults,http://bit.ly/ywresults,https://twitter.com/youthworlds/status/940086791373176832/photo/1"
"940116457756561408","","","2017-12-11 07:10:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: First set of Laser Radial Girl's results are also in 👌

Check them out here ➡️ https://t.co/3uG36YzIlg

#youthworlds #yswc…","940083981403414528","40852388","2017-12-11 05:01:01 +0000","http://bit.ly/ywresults,http://bit.ly/ywresults,https://twitter.com/youthworlds/status/940083981403414528/photo/1"
"940079262408761344","","","2017-12-11 04:42:16 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: The first results are in from the 29er Boys 🔢

Keep up to date with the latest scores here ➡️ https://t.co/3uG36YzIlg

#yo…","940070674323816449","40852388","2017-12-11 04:08:09 +0000","http://bit.ly/ywresults,http://bit.ly/ywresults,https://twitter.com/youthworlds/status/940070674323816449/photo/1"
"940078691345883137","","","2017-12-11 04:40:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @zhik: The @youthworlds are officially underway in #China! ⛵️🇨🇳

Keep up to date with all the results here -&gt; https://t.co/yKKVXvFwA8

#…","940076218954608641","156145713","2017-12-11 04:30:11 +0000","http://bit.ly/ywresults,http://bit.ly/ywresults,https://twitter.com/youthworlds/status/939907652339019776"
"940035485568602112","","","2017-12-11 01:48:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Team Singapore at the Opening ceremony of the World Sailing Youth Worlds Championship. First race of the championship starts today! Good luck squad! #SailforSG #OneTeamSG #MakingWavesTogether #youthworlds #yswcsanya https://t.co/jGVqm6Ey4K","","","","https://twitter.com/SingaporeSail/status/940035485568602112/video/1"
"939992415393398786","","","2017-12-10 22:57:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: A dragon?! Yes really, a dragon. 🐉 #youthworlds #yswcsanya https://t.co/Vtj71qM1dU","939807208405065728","40852388","2017-12-10 10:41:13 +0000","https://twitter.com/youthworlds/status/939807208405065728/video/1,https://twitter.com/youthworlds/status/939807208405065728/video/1"
"939992369415335936","","","2017-12-10 22:56:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: First a dragon, and then a massive stage and now this elaborate performance.. #youthworlds #yswcsanya https://t.co/yaqOngY…","939829896003534848","40852388","2017-12-10 12:11:23 +0000","https://twitter.com/youthworlds/status/939829896003534848/video/1"
"939992260577345536","","","2017-12-10 22:56:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @youthworlds: Most sailors have left the Opening Ceremony, having had their fill for dinner, so this for all of you who missed the final…","939848939636789248","40852388","2017-12-10 13:27:03 +0000","https://twitter.com/youthworlds/status/939848939636789248/video/1"
